sold_price_eur,asking_price_eur,bed_no,bath_no,size,house_type,region,detached,semi_d,terrace,apartment,dublin,cork,galway,dub_inner_ring,dub_outer_ring,urban_south,other
286000,295000,3,2,94,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
282000,265000,3,1,76,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
219000,218950,3,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
200000,170000,3,1,77,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
185000,180000,2,1,63,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
160000,169000,3,2,102,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
1002000,975000,5,4,204,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
775000,745000,4,3,160,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
760000,775000,3,2,168,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
685000,650000,3,NA,111,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
632500,595000,2,2,86,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
590000,550000,4,3,180,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
485000,465000,4,3,111,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,399000,3,1,89,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
385000,385000,3,3,115,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
375000,365000,2,2,80,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
370000,325000,4,3,129,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
340000,335000,3,3,95,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
318000,290000,3,3,106,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
280000,249950,1,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
279000,270000,3,2,98,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
202000,180000,3,1,92,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
185000,185000,2,1,58,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
185000,169000,2,1,86,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
182000,149000,3,NA,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
180000,180000,3,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
180000,175000,2,1,56,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
125000,130000,2,1,NA,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
1420000,1250000,3,5,171,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
1340000,1375000,3,2,144,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
745000,685000,4,2,98,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
695000,695000,2,1,80,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
650000,625000,5,4,289,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
615000,645000,5,4,NA,Detached,other,1,0,0,0,0,0,0,0,0,0,1
588000,575000,3,3,117,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
575000,575000,3,2,134,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
575000,470000,3,2,134,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
560000,545000,3,1,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
500000,475000,4,3,181,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
495000,490000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
466000,380000,3,3,112,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
457000,445000,4,4,144,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
445000,395000,5,3,140,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
427000,399000,4,2,116,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
417500,420000,3,2,110,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
410000,395000,4,3,133,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
405000,360000,3,1,90,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
401000,385000,3,3,103,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,495000,4,2,96,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,350000,3,1,81,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
392000,365000,3,3,93,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
387500,390000,3,2,87,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
387000,355000,3,3,108,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
386000,375000,1,1,45,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
385000,295000,3,2,105,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
381500,320000,4,2,NA,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
350000,325950,3,3,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
350000,360000,3,3,131,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
331000,275000,3,2,95,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
325991.19,235000,2,1,65,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
325000,285000,3,1,74,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
315000,270000,3,3,92,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
307500,299000,5,5,186,Detached,other,1,0,0,0,0,0,0,0,0,0,1
282500,265000,3,1,97,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
277000,259000,2,2,75,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
270000,270000,4,3,152,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
253000,250000,1,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
245000,235000,3,2,91,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
185000,160000,3,1,85,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
166000,170000,3,1,74,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
923000,895000,4,2,129,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
902000,850000,4,3,131,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
900000,875000,4,1,133,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
870000,775000,4,2,183,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
630000,650000,5,4,188,Detached,other,1,0,0,0,0,0,0,0,0,0,1
529000,510000,3,3,95,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
485000,480000,3,3,118,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
480000,445000,2,2,87,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
470000,445000,4,3,232,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
465000,424950,3,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
450000,400000,2,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
440000,360000,4,2,139,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
388000,335000,3,3,104,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
385000,395000,4,2,109,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
375000,365000,2,2,80,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
365000,349000,5,3,263,Detached,other,1,0,0,0,0,0,0,0,0,0,1
360000,335000,3,NA,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
306000,295000,3,2,84,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
305000,265000,3,2,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
295000,290000,3,1,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
290000,280000,3,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
285000,250000,3,1,116,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
275000,275000,3,2,101,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
260000,249000,3,3,105,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
245000,219000,3,2,98,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
210000,210000,3,3,92,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
170000,155000,2,1,85,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
135000,115000,2,1,NA,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
130000,125000,2,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
575000,545000,5,4,NA,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
535000,470000,3,2,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
480000,465000,3,2,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
470000,475000,3,1,107,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
460000,450000,2,2,79,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
460000,470000,4,2,123,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
450000,450000,4,4,141,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
431000,400000,2,1,70,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
343000,335000,4,3,125,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
295000,280000,4,3,115,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
265000,259000,4,3,154,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
259000,235000,2,2,69,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
210000,200000,3,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
198000,200000,2,2,74,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
1345000,1150000,5,5,238,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
540000,550000,5,3,158,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
535000,549000,4,1,NA,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
530000,450000,3,2,89,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
501000,445000,2,1,81,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
487500,445000,4,3,128,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
450000,375000,3,3,98,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
400000,349950,2,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
400000,375000,4,3,112,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
336000,300000,3,3,87,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
300000,300000,3,2,NA,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
292000,250000,3,2,100,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
267500,270000,3,3,99,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
223000,185000,3,1,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
170000,175000,3,1,82,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
140000,160000,4,1,95,Detached,other,1,0,0,0,0,0,0,0,0,0,1
740000,720000,3,3,120,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
700000,575000,3,3,152,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
664500,595000,3,2,125,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
626000,550000,4,2,133,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
456000,450000,3,3,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
445000,400000,4,3,110,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
426000,375000,3,3,114,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
410000,379950,3,1,90,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
380000,345000,3,2,86,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
350000,340000,4,3,150,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
345000,295000,3,1,85,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
332000,330000,4,4,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
330000,285000,2,2,75,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
310000,265000,2,2,90,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
305000,300000,4,2,127,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
300000,315000,4,3,116,Detached,other,1,0,0,0,0,0,0,0,0,0,1
295000,285000,3,3,85,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
280000,285000,1,1,53,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
270000,270000,4,3,127,Detached,other,1,0,0,0,0,0,0,0,0,0,1
262500,265000,4,2,115,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
255000,255000,5,2,118,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
255000,255000,2,1,71,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
255000,245000,3,1,82,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
244000,240000,3,1,81,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
220000,195000,4,2,125,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
103000,89000,2,1,NA,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
535000,575000,4,3,NA,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
490000,450000,3,2,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
465000,415000,2,1,60,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
460000,475000,3,2,105,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
431717,490000,2,1,73,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
398500,350000,3,1,91,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
380000,325000,3,2,108,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
375000,340000,4,4,150,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
370000,315000,4,2,NA,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
349000,295000,3,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
280000,259000,2,1,59,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
252000,258000,3,2,110,Detached,other,1,0,0,0,0,0,0,0,0,0,1
240000,255000,3,2,NA,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
220000,220000,3,2,90,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
205000,205000,3,2,103,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
950000,975000,3,1,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
422000,425000,2,1,63,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
382000,295000,3,2,91,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
375000,324950,2,2,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
370000,375000,2,1,59,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
286000,235000,3,1,76,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
285000,285000,3,3,106,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
283000,225000,3,3,102,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
255000,245000,3,3,NA,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
255000,250000,4,3,127,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
240000,195000,3,3,128,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
225000,225000,3,2,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
225000,229000,3,3,NA,Terrace,dub_inner_ring,0,0,1,0,0,0,0,1,0,0,0
190000,190000,3,1,96,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
695000,675000,5,NA,142,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
677500,550000,3,2,110,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
545000,545000,3,3,110,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
430000,385000,4,2,138,Terrace,galway,0,0,1,0,0,0,1,0,0,0,0
426000,400000,4,3,NA,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
350000,348000,3,3,108,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
330000,325000,2,1,69,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
299000,275000,1,1,53,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
295000,235000,4,3,104,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
250000,225000,2,1,66,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
180000,185000,3,1,113,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
588000,550000,4,3,171,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
546000,495000,3,3,155,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
515000,495000,4,3,170,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
487000,485000,4,3,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
427000,395000,3,3,101,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
400000,380000,4,3,122,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
343000,320000,3,2,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
287000,290000,2,1,64,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
237000,215000,2,1,54,Apartment,cork,0,0,0,1,0,1,0,0,0,0,0
200000,199000,3,3,104,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
1200000,1350000,4,2,120,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
1180000,1250000,5,2,193,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
965000,945000,5,3,184,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
740000,695000,3,4,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
715000,650000,3,2,127,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
637500,625000,4,3,176,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
565000,535000,4,3,196,Detached,dub_inner_ring,1,0,0,0,0,0,0,1,0,0,0
545000,490000,4,3,140,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
545000,525000,3,2,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
500000,450000,4,2,88,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
450000,450000,4,NA,NA,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
450000,395000,3,1,NA,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
409000,385000,3,3,102,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
400000,365000,2,2,69,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
392000,330000,4,2,191,Detached,other,1,0,0,0,0,0,0,0,0,0,1
354000,330000,3,3,87,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
347000,300000,3,3,104,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
340000,340000,3,3,159,Detached,other,1,0,0,0,0,0,0,0,0,0,1
326000,315000,2,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
310000,300000,4,4,149,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
305000,240000,3,1,91,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
255000,245000,3,3,98,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
250000,195000,3,2,121,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
250000,199000,3,1,95,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
225000,200000,2,1,NA,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
220000,185000,1,1,NA,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
210000,210000,3,2,90,Semi-D,galway,0,1,0,0,0,0,1,0,0,0,0
209000,190000,4,1,102,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
205000,195000,3,1,81,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
170000,165000,3,1,83,Terrace,other,0,0,1,0,0,0,0,0,0,0,1
150000,150000,3,2,99,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
140000,165000,2,1,NA,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
617000,550000,4,2,125,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
590000,495000,3,1,82,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
580000,575000,4,3,145,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
558000,495000,4,3,130,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
545000,490000,2,2,63,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
436000,405000,4,3,118,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
375000,325000,3,3,119,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
295000,295000,4,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
275000,250000,2,2,93,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
260000,255000,2,1,65,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
229000,200000,3,3,NA,Terrace,cork,0,0,1,0,0,1,0,0,0,0,0
220000,189500,4,2,120,Detached,other,1,0,0,0,0,0,0,0,0,0,1
190000,185000,3,1,64,Detached,other,1,0,0,0,0,0,0,0,0,0,1
182000,185000,3,2,101,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
164000,169000,3,1,90,Terrace,urban_south,0,0,1,0,0,0,0,0,0,1,0
1150000,1150000,4,4,201,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
550000,560000,4,2,150,Detached,galway,1,0,0,0,0,0,1,0,0,0,0
546000,475000,4,3,198,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
386000,345000,3,2,113,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
375000,380000,3,2,75,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
365000,349950,3,1,84,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
310000,269000,3,2,115,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
310000,295000,2,1,70,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
302000,270000,4,3,133,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
276000,279000,3,3,100,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
265000,249000,3,3,114,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
252000,235000,3,1,86,Semi-D,urban_south,0,1,0,0,0,0,0,0,0,1,0
210000,210000,2,2,61,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
193000,180000,3,3,96,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
906000,895000,3,2,103,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
880000,725000,4,3,156,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
520000,485000,3,1,87,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
480000,395000,2,2,73,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
397000,340000,4,1,125,Detached,cork,1,0,0,0,0,1,0,0,0,0,0
385000,340000,3,2,85,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
375000,365000,3,1,85,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
362000,340000,2,1,48,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
325000,325000,1,1,53,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
325000,275000,4,3,155,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
297000,285000,3,1,78,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
289000,295000,3,3,113,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
270000,280000,2,2,78,Apartment,other,0,0,0,1,0,0,0,0,0,0,1
265000,265000,4,3,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
255000,239950,4,2,NA,Semi-D,dub_outer_ring,0,1,0,0,0,0,0,0,1,0,0
245000,235000,2,2,NA,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
230000,235000,4,4,144,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
223000,195000,3,1,NA,Detached,dub_outer_ring,1,0,0,0,0,0,0,0,1,0,0
185000,189000,3,2,NA,Detached,urban_south,1,0,0,0,0,0,0,0,0,1,0
720000,710000,4,3,129,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
553000,475000,3,2,117,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
455000,415000,3,1,86,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
450000,450000,4,3,125,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
430000,430000,3,1,88,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
395000,325000,2,1,77,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
375000,320000,3,3,NA,Semi-D,dub_inner_ring,0,1,0,0,0,0,0,1,0,0,0
370000,360000,3,3,102,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
366000,340000,2,2,73,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
312000,285000,3,2,83,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
300000,290000,3,3,92,Semi-D,cork,0,1,0,0,0,1,0,0,0,0,0
260000,260000,4,2,123,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
246000,225000,3,3,NA,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
242500,245000,3,3,95,Apartment,galway,0,0,0,1,0,0,1,0,0,0,0
240000,240000,2,2,70,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
225000,215000,2,1,68,Apartment,dublin,0,0,0,1,1,0,0,0,0,0,0
208000,215000,3,2,94,Terrace,dub_outer_ring,0,0,1,0,0,0,0,0,1,0,0
165000,159500,3,2,100,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
163000,159000,3,3,131,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
146000,135000,3,3,110,Semi-D,other,0,1,0,0,0,0,0,0,0,0,1
975000,875000,4,3,175,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
960000,850000,4,4,155,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
895000,820000,6,4,175,Detached,dublin,1,0,0,0,1,0,0,0,0,0,0
835000,825000,3,2,117,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
725000,650000,6,6,165,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
630000,635000,2,2,108,Apartment,dub_inner_ring,0,0,0,1,0,0,0,1,0,0,0
498000,495000,2,2,64,Terrace,dublin,0,0,1,0,1,0,0,0,0,0,0
490000,450000,3,1,107,Semi-D,dublin,0,1,0,0,1,0,0,0,0,0,0
